#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        9712    -588.251    -542.265     2.28521
        9713    -589.101     -542.27     2.28498
        9714    -589.516    -542.275     2.28475
        9715    -590.177     -542.28     2.28452
        9716    -590.501    -542.285     2.28429
        9717    -590.779     -542.29     2.28406
        9718    -591.306    -542.295     2.28383
        9719     -591.69      -542.3      2.2836
        9720    -592.031    -542.305     2.28337
        9721     -592.23     -542.31     2.28314
        9722    -592.386    -542.316     2.28291
        9723    -592.498    -542.321     2.28268
        9724    -592.666    -542.326     2.28245
        9725    -592.694    -542.331     2.28222
        9726    -592.583    -542.336     2.28199
        9727    -592.334    -542.341     2.28177
        9728     -592.24    -542.346     2.28154
        9729    -592.008    -542.352     2.28131
        9730    -591.931    -542.357     2.28108
        9731    -591.718    -542.362     2.28085
        9732    -591.368    -542.367     2.28062
        9733    -591.078    -542.372     2.28039
        9734    -590.751    -542.377     2.28016
        9735    -590.387    -542.382     2.27994
        9736    -589.888    -542.387     2.27971
        9737    -589.452    -542.391     2.27948
        9738    -588.883    -542.396     2.27925
        9739    -588.377    -542.401     2.27902
        9740    -587.934    -542.406     2.27879
        9741    -587.361     -542.41     2.27856
        9742    -586.851    -542.415     2.27833
        9743    -586.212    -542.419      2.2781
        9744    -585.637    -542.424     2.27787
        9745    -585.032    -542.428     2.27764
        9746    -584.494    -542.432     2.27741
        9747    -583.731    -542.437     2.27718
        9748    -583.035    -542.441     2.27695
        9749    -582.212    -542.445     2.27672
        9750     -581.36    -542.449     2.27649
        9751    -580.578    -542.453     2.27626
        9752     -579.67    -542.457     2.27603
        9753    -578.638     -542.46      2.2758
        9754    -577.774    -542.464     2.27557
        9755    -576.689    -542.467     2.27534
        9756    -575.773    -542.471     2.27511
        9757    -574.833    -542.474     2.27488
        9758    -573.769    -542.477     2.27465
        9759    -572.682     -542.48     2.27442
        9760    -571.473    -542.483     2.27419
        9761    -570.436    -542.486     2.27396
        9762    -569.376    -542.489     2.27373
        9763    -568.196    -542.492     2.27349
        9764    -567.091    -542.494     2.27326
        9765    -565.576    -542.497     2.27303
        9766    -564.137    -542.499      2.2728
        9767    -562.873    -542.501     2.27257
        9768    -561.492    -542.503     2.27234
        9769    -560.091    -542.505      2.2721
        9770    -558.867    -542.506     2.27187
        9771     -557.43    -542.508     2.27164
        9772    -556.267    -542.509     2.27141
        9773    -555.088    -542.511     2.27118
        9774    -553.891    -542.512     2.27094
        9775    -552.581    -542.513     2.27071
        9776    -550.964    -542.514     2.27048
        9777    -549.429    -542.514     2.27025
        9778    -548.172    -542.515     2.27002
        9779    -546.805    -542.515     2.26978
        9780    -545.326    -542.516     2.26955
        9781    -543.544    -542.516     2.26932
        9782    -542.042    -542.516     2.26909
        9783    -540.529    -542.515     2.26886
        9784    -538.811    -542.515     2.26862
        9785    -537.376    -542.515     2.26839
        9786    -535.834    -542.514     2.26816
        9787    -534.284    -542.513     2.26793
        9788    -532.824    -542.512      2.2677
        9789    -531.065    -542.511     2.26747
        9790     -529.69     -542.51     2.26723
        9791    -528.311    -542.508       2.267
        9792     -526.83    -542.506     2.26677
        9793    -525.248    -542.505     2.26654
        9794    -523.664    -542.503     2.26631
        9795    -522.176    -542.501     2.26608
        9796     -520.59    -542.498     2.26585
        9797    -519.102    -542.496     2.26562
        9798    -517.518    -542.494     2.26539
        9799    -515.936    -542.491     2.26516
        9800    -514.163    -542.488     2.26493
        9801    -512.687    -542.485      2.2647
        9802    -510.924    -542.482     2.26447
        9803    -509.655    -542.478     2.26424
        9804    -508.199    -542.475     2.26402
        9805    -506.654    -542.471     2.26379
        9806    -505.021    -542.467     2.26356
        9807    -503.594    -542.463     2.26333
        9808    -501.789    -542.459     2.26311
        9809    -500.388    -542.455     2.26288
        9810    -498.902    -542.451     2.26265
        9811    -497.334    -542.446     2.26243
        9812     -495.88    -542.441      2.2622
        9813    -494.443    -542.436     2.26198
        9814    -493.024    -542.431     2.26175
        9815    -491.624    -542.426     2.26153
        9816    -490.146    -542.421      2.2613
        9817    -488.885    -542.415     2.26108
        9818     -487.45     -542.41     2.26086
        9819     -486.33    -542.404     2.26063
        9820     -485.04    -542.398     2.26041
        9821    -483.578    -542.392     2.26019
        9822    -482.142    -542.386     2.25997
        9823    -481.121     -542.38     2.25975
        9824    -479.738    -542.373     2.25952
        9825    -478.771    -542.367      2.2593
        9826    -477.442     -542.36     2.25908
        9827    -476.237    -542.354     2.25886
        9828    -475.061    -542.347     2.25864
        9829     -474.01     -542.34     2.25842
        9830    -472.988    -542.333     2.25821
        9831    -471.994    -542.326     2.25799
        9832    -470.931    -542.318     2.25777
        9833     -470.19    -542.311     2.25755
        9834    -469.282    -542.304     2.25733
        9835    -468.305    -542.296     2.25712
        9836    -467.453    -542.288      2.2569
        9837     -466.63    -542.281     2.25668
        9838    -465.931    -542.273     2.25647
        9839    -465.162    -542.265     2.25625
        9840    -464.419    -542.257     2.25604
        9841      -463.8    -542.249     2.25582
        9842    -463.109    -542.241     2.25561
        9843    -462.442    -542.233     2.25539
        9844    -461.896    -542.225     2.25518
        9845    -461.276    -542.217     2.25496
        9846    -460.777    -542.208     2.25475
        9847    -460.201      -542.2     2.25454
        9848    -459.743    -542.192     2.25432
        9849    -459.304    -542.183     2.25411
        9850    -458.982    -542.175      2.2539
        9851    -458.483    -542.166     2.25368
        9852        -458    -542.158     2.25347
        9853    -457.532    -542.149     2.25326
        9854    -457.275    -542.141     2.25305
        9855    -456.836    -542.132     2.25284
        9856    -456.507    -542.123     2.25262
        9857    -455.897    -542.115     2.25241
        9858    -455.688    -542.106      2.2522
        9859    -455.197    -542.097     2.25199
        9860    -454.715    -542.088     2.25178
        9861    -454.436    -542.079     2.25157
        9862    -454.067     -542.07     2.25136
        9863    -453.802    -542.061     2.25115
        9864    -453.445    -542.052     2.25094
        9865     -453.19    -542.043     2.25073
        9866    -452.842    -542.034     2.25052
        9867    -452.498    -542.025     2.25031
        9868    -452.157    -542.016      2.2501
        9869    -451.917    -542.007     2.24989
        9870    -451.581    -541.998     2.24968
        9871    -451.052    -541.989     2.24947
        9872    -450.719    -541.979     2.24926
        9873    -450.584     -541.97     2.24905
        9874    -450.547    -541.961     2.24884
        9875    -450.219    -541.952     2.24863
        9876    -449.697    -541.942     2.24843
        9877    -449.274    -541.933     2.24822
        9878     -448.95    -541.923     2.24801
        9879    -448.627    -541.914      2.2478
        9880    -448.014    -541.905     2.24759
        9881    -447.695    -541.895     2.24739
        9882    -447.379    -541.885     2.24718
        9883    -447.065    -541.876     2.24697
        9884    -446.658    -541.866     2.24677
        9885    -446.254    -541.857     2.24656
        9886    -445.952    -541.847     2.24635
        9887    -445.559    -541.837     2.24615
        9888     -445.17    -541.827     2.24594
        9889    -444.984    -541.817     2.24574
        9890    -444.609    -541.808     2.24553
        9891    -444.145    -541.798     2.24533
        9892    -443.885    -541.788     2.24512
        9893    -443.732    -541.778     2.24492
        9894    -443.589    -541.768     2.24471
        9895    -443.457    -541.758     2.24451
        9896     -443.24    -541.748      2.2443
        9897    -443.037    -541.738      2.2441
        9898    -442.848    -541.728     2.24389
        9899     -442.77    -541.718     2.24369
        9900    -442.708    -541.708     2.24348
        9901    -442.564    -541.698     2.24328
        9902    -442.437    -541.688     2.24307
        9903    -442.328    -541.678     2.24287
        9904     -442.14    -541.668     2.24267
        9905    -442.068    -541.658     2.24246
        9906    -442.015    -541.648     2.24226
        9907    -441.983    -541.638     2.24206
        9908    -441.972    -541.628     2.24185
        9909    -441.787    -541.618     2.24165
        9910    -441.918    -541.608     2.24144
        9911    -441.974    -541.598     2.24124
        9912     -442.15    -541.588     2.24104
        9913    -442.449    -541.578     2.24083
        9914    -442.284    -541.568     2.24063
        9915    -442.534    -541.558     2.24043
        9916    -442.615    -541.548     2.24022
        9917    -442.916    -541.538     2.24002
        9918    -443.048    -541.528     2.23981
        9919    -443.304    -541.518     2.23961
        9920    -443.585    -541.508     2.23941
        9921    -443.893    -541.498      2.2392
        9922    -444.129    -541.488       2.239
        9923    -444.393    -541.479     2.23879
        9924    -444.683    -541.469     2.23859
        9925    -445.097    -541.459     2.23839
        9926     -445.44    -541.449     2.23818
        9927     -445.81     -541.44     2.23798
        9928    -446.304     -541.43     2.23777
        9929    -446.824    -541.421     2.23757
        9930    -447.273    -541.411     2.23736
        9931    -447.846    -541.402     2.23715
        9932    -448.542    -541.392     2.23695
        9933    -449.264    -541.383     2.23674
        9934    -449.915    -541.374     2.23654
        9935    -450.493    -541.365     2.23633
        9936    -451.194    -541.356     2.23612
        9937    -451.823    -541.347     2.23592
        9938    -452.573    -541.338     2.23571
        9939    -453.251    -541.329      2.2355
        9940    -453.856     -541.32      2.2353
        9941    -454.679    -541.311     2.23509
        9942    -455.526    -541.303     2.23488
        9943    -456.299    -541.294     2.23467
        9944    -457.095    -541.286     2.23446
        9945    -457.913    -541.277     2.23425
        9946    -458.949    -541.269     2.23404
        9947    -459.811    -541.261     2.23383
        9948    -460.793    -541.253     2.23362
        9949    -461.893    -541.245     2.23341
        9950    -462.917    -541.237      2.2332
        9951     -464.06    -541.229     2.23299
        9952     -464.93    -541.222     2.23278
        9953     -466.21    -541.214     2.23257
        9954    -467.314    -541.207     2.23236
        9955    -468.438    -541.199     2.23215
        9956    -469.387    -541.192     2.23193
        9957    -470.451    -541.185     2.23172
        9958    -471.631    -541.178     2.23151
        9959    -472.926    -541.171     2.23129
        9960    -474.142    -541.164     2.23108
        9961    -475.375    -541.158     2.23087
        9962    -476.624    -541.151     2.23065
        9963     -477.89    -541.145     2.23044
        9964    -479.367    -541.139     2.23022
        9965    -480.665    -541.133        2.23
        9966    -481.881    -541.127     2.22979
        9967    -483.308    -541.121     2.22957
        9968    -484.652    -541.115     2.22936
        9969    -485.912     -541.11     2.22914
        9970    -487.284    -541.104     2.22892
        9971    -488.572    -541.099     2.22871
        9972    -490.069    -541.094     2.22849
        9973    -491.482    -541.089     2.22827
        9974    -492.907    -541.084     2.22805
        9975    -494.247    -541.079     2.22783
        9976    -495.696    -541.075     2.22761
        9977     -497.06     -541.07      2.2274
        9978    -498.532    -541.066     2.22718
        9979    -500.015    -541.062     2.22696
        9980    -501.509    -541.058     2.22674
        9981     -503.11    -541.054     2.22652
        9982    -504.818    -541.051      2.2263
        9983    -506.438    -541.047     2.22608
        9984    -507.872    -541.044     2.22586
        9985    -509.412    -541.041     2.22564
        9986    -511.155    -541.038     2.22542
        9987    -512.807    -541.035     2.22519
        9988    -514.565    -541.032     2.22497
        9989    -516.134     -541.03     2.22475
        9990    -517.416    -541.027     2.22453
        9991      -518.9    -541.025     2.22431
        9992    -520.487    -541.023     2.22409
        9993    -522.176    -541.021     2.22387
        9994    -523.576     -541.02     2.22364
        9995    -525.078    -541.018     2.22342
        9996    -526.778    -541.017      2.2232
        9997    -528.287    -541.015     2.22298
        9998    -529.992    -541.014     2.22276
        9999    -531.602    -541.013     2.22253
       10000    -533.408    -541.012     2.22231
       10001    -535.118    -541.012     2.22209
       10002    -536.828    -541.011     2.22187
       10003    -538.635    -541.011     2.22164
       10004    -540.246    -541.011     2.22142
       10005    -541.758    -541.011      2.2212
       10006    -543.269    -541.011     2.22098
       10007    -544.875    -541.012     2.22076
       10008    -546.575    -541.012     2.22054
       10009    -548.273    -541.013     2.22031
       10010    -549.771    -541.014     2.22009
       10011    -551.363    -541.015     2.21987
       10012    -552.852    -541.016     2.21965
       10013    -554.434    -541.018     2.21943
       10014     -556.01    -541.019     2.21921
       10015    -557.677    -541.021     2.21899
       10016     -559.24    -541.022     2.21876
       10017    -560.698    -541.024     2.21854
       10018    -562.246    -541.027     2.21832
       10019    -563.591    -541.029      2.2181
       10020    -565.123    -541.031     2.21788
       10021    -566.743    -541.034     2.21766
       10022    -568.452    -541.037     2.21744
       10023    -570.053    -541.039     2.21722
       10024    -571.548    -541.042     2.21701
       10025    -573.031    -541.046     2.21679
       10026    -574.407    -541.049     2.21657
       10027    -575.773    -541.052     2.21635
       10028    -577.322    -541.056     2.21613
       10029     -578.86     -541.06     2.21591
       10030    -580.191    -541.064      2.2157
       10031     -581.51    -541.068     2.21548
       10032    -582.915    -541.072     2.21526
       10033     -584.21    -541.076     2.21505
       10034     -585.59    -541.081     2.21483
       10035    -586.958    -541.085     2.21461
       10036    -588.214     -541.09      2.2144
       10037    -589.556    -541.095     2.21418
       10038    -590.884      -541.1     2.21397
       10039    -592.297    -541.105     2.21375
       10040    -593.501     -541.11     2.21354
       10041    -594.692    -541.115     2.21332
       10042    -595.967    -541.121     2.21311
       10043     -597.13    -541.126      2.2129
       10044    -598.377    -541.132     2.21268
       10045    -599.805    -541.138     2.21247
       10046    -600.829    -541.144     2.21226
       10047    -601.937     -541.15     2.21205
       10048    -603.128    -541.156     2.21184
       10049    -604.305    -541.162     2.21162
       10050    -605.566    -541.169     2.21141
       10051    -606.715    -541.175      2.2112
       10052    -608.044    -541.182     2.21099
       10053    -609.164    -541.189     2.21078
       10054     -610.27    -541.196     2.21057
       10055    -611.362    -541.203     2.21037
       10056    -612.439     -541.21     2.21016
       10057    -613.405    -541.217     2.20995
       10058    -614.453    -541.224     2.20974
       10059     -615.39    -541.232     2.20953
       10060    -616.703    -541.239     2.20933
       10061    -617.513    -541.247     2.20912
       10062    -618.407    -541.254     2.20891
       10063    -619.384    -541.262     2.20871
       10064    -620.249     -541.27      2.2085
       10065    -621.197    -541.278      2.2083
       10066    -622.325    -541.286     2.20809
       10067    -623.341    -541.294     2.20789
       10068    -624.148    -541.302     2.20768
       10069    -625.037    -541.311     2.20748
       10070    -625.716    -541.319     2.20728
       10071    -626.575    -541.327     2.20708
       10072    -627.419    -541.336     2.20687
       10073     -628.15    -541.345     2.20667
       10074    -628.964    -541.353     2.20647
       10075     -629.86    -541.362     2.20627
       10076    -630.643    -541.371     2.20607
       10077    -631.607     -541.38     2.20586
       10078    -632.457    -541.389     2.20566
       10079    -633.293    -541.398     2.20546
       10080    -634.015    -541.407     2.20526
       10081    -634.623    -541.416     2.20507
       10082    -635.216    -541.426     2.20487
       10083    -635.891    -541.435     2.20467
       10084     -636.55    -541.445     2.20447
       10085    -637.095    -541.454     2.20427
       10086    -637.721    -541.464     2.20407
       10087    -638.331    -541.473     2.20388
       10088    -638.827    -541.483     2.20368
       10089    -639.405    -541.493     2.20348
       10090     -639.77    -541.502     2.20328
       10091    -640.217    -541.512     2.20309
       10092    -640.842    -541.522     2.20289
       10093    -641.256    -541.532      2.2027
       10094    -641.751    -541.542      2.2025
       10095    -642.131    -541.552      2.2023
       10096    -642.591    -541.562     2.20211
       10097    -643.035    -541.572     2.20191
       10098     -643.17    -541.582     2.20172
       10099    -643.677    -541.592     2.20152
       10100    -643.973    -541.602     2.20133
       10101    -644.349    -541.612     2.20113
       10102    -644.708    -541.622     2.20094
       10103     -645.05    -541.633     2.20075
       10104    -645.374    -541.643     2.20055
       10105    -645.583    -541.653     2.20036
       10106    -645.678    -541.664     2.20016
       10107     -645.95    -541.674     2.19997
       10108    -646.303    -541.684     2.19978
       10109    -646.638    -541.695     2.19958
       10110    -646.859    -541.705     2.19939
       10111    -647.061    -541.715      2.1992
       10112    -647.246    -541.726     2.19901
       10113    -647.512    -541.736     2.19881
       10114    -647.857    -541.747     2.19862
       10115     -647.99    -541.757     2.19843
       10116    -648.007    -541.768     2.19824
       10117    -648.202    -541.778     2.19804
       10118    -648.379    -541.789     2.19785
       10119    -648.343    -541.799     2.19766
       10120    -648.289     -541.81     2.19747
       10121    -648.315     -541.82     2.19728
       10122    -648.226    -541.831     2.19708
       10123    -648.411    -541.841     2.19689
       10124    -648.481    -541.852      2.1967
       10125     -648.24    -541.863     2.19651
       10126    -648.176    -541.873     2.19632
       10127    -648.191    -541.884     2.19613
       10128    -648.188    -541.894     2.19593
       10129    -648.166    -541.905     2.19574
       10130    -647.932    -541.915     2.19555
       10131    -647.581    -541.925     2.19536
       10132    -647.505    -541.936     2.19517
       10133    -647.216    -541.946     2.19497
       10134    -647.005    -541.957     2.19478
       10135     -646.58    -541.967     2.19459
       10136    -646.331    -541.977      2.1944
       10137    -646.064    -541.987     2.19421
       10138    -645.777    -541.998     2.19401
       10139    -645.472    -542.008     2.19382
       10140    -644.952    -542.018     2.19363
       10141    -644.413    -542.028     2.19343
       10142    -644.051    -542.038     2.19324
       10143    -643.669    -542.048     2.19305
       10144    -643.268    -542.058     2.19285
       10145    -642.848    -542.068     2.19266
       10146    -642.408    -542.078     2.19247
       10147    -641.949    -542.088     2.19227
       10148     -641.47    -542.098     2.19208
       10149    -640.972    -542.107     2.19188
       10150    -640.454    -542.117     2.19169
       10151    -640.015    -542.127      2.1915
       10152    -639.166    -542.136      2.1913
       10153    -638.492    -542.146      2.1911
       10154      -637.8    -542.155     2.19091
       10155    -637.185    -542.165     2.19071
       10156    -636.453    -542.174     2.19052
       10157    -635.897    -542.183     2.19032
       10158    -635.224    -542.192     2.19012
       10159    -634.629    -542.201     2.18993
       10160    -633.916     -542.21     2.18973
       10161    -633.087    -542.219     2.18953
       10162    -632.142    -542.228     2.18934
       10163    -631.373    -542.237     2.18914
       10164    -630.487    -542.246     2.18894
       10165    -629.777    -542.254     2.18874
       10166    -628.951    -542.263     2.18854
       10167    -628.008    -542.271     2.18834
       10168    -627.144     -542.28     2.18815
       10169    -626.261    -542.288     2.18795
       10170    -625.359    -542.296     2.18775
       10171    -624.634    -542.304     2.18755
       10172    -623.696    -542.312     2.18734
       10173    -622.836     -542.32     2.18714
       10174    -621.862    -542.328     2.18694
       10175    -620.869    -542.336     2.18674
       10176    -619.956    -542.343     2.18654
       10177    -619.123    -542.351     2.18634
       10178    -618.077    -542.358     2.18614
       10179    -616.625    -542.365     2.18593
       10180    -615.447    -542.373     2.18573
       10181    -614.351     -542.38     2.18553
       10182    -613.237    -542.387     2.18532
       10183    -612.399    -542.394     2.18512
       10184    -611.252      -542.4     2.18492
       10185     -610.09    -542.407     2.18471
       10186    -608.815    -542.413     2.18451
       10187    -607.816     -542.42      2.1843
       10188    -606.607    -542.426      2.1841
       10189    -605.382    -542.432     2.18389
       10190    -604.045    -542.438     2.18369
       10191    -602.692    -542.444     2.18348
       10192    -601.325     -542.45     2.18327
       10193    -599.944    -542.456     2.18307
       10194    -598.452    -542.461     2.18286
       10195    -597.043    -542.467     2.18265
       10196    -595.817    -542.472     2.18244
       10197    -594.481    -542.477     2.18223
       10198    -592.937    -542.482     2.18203
       10199    -591.575    -542.487     2.18182
       10200    -590.201    -542.491     2.18161
       10201    -588.816    -542.496      2.1814
       10202    -587.322      -542.5     2.18119
       10203    -585.914    -542.505     2.18098
       10204    -584.399    -542.509     2.18077
       10205     -582.97    -542.513     2.18056
       10206    -581.532    -542.516     2.18035
       10207    -580.084     -542.52     2.18014
       10208    -578.626    -542.524     2.17993
       10209     -577.16    -542.527     2.17972
       10210    -575.588     -542.53     2.17951
       10211    -573.814    -542.533      2.1793
       10212    -572.227    -542.536     2.17908
       10213    -570.632    -542.539     2.17887
       10214    -569.129    -542.542     2.17866
       10215    -567.521    -542.544     2.17845
       10216    -566.103    -542.546     2.17824
       10217    -564.678    -542.549     2.17802
       10218    -563.248    -542.551     2.17781
       10219    -561.715    -542.552      2.1776
       10220    -560.177    -542.554     2.17739
       10221    -558.635    -542.556     2.17718
       10222    -557.186    -542.557     2.17696
       10223     -555.44    -542.558     2.17675
       10224    -553.788     -542.56     2.17654
       10225    -552.133     -542.56     2.17633
       10226    -550.474    -542.561     2.17611
       10227    -548.909    -542.562      2.1759
       10228    -547.439    -542.562     2.17569
       10229    -545.869    -542.563     2.17547
       10230    -544.199    -542.563     2.17526
       10231    -542.624    -542.563     2.17505
       10232    -541.144    -542.563     2.17484
       10233    -539.564    -542.562     2.17462
       10234    -537.982    -542.562     2.17441
       10235    -536.398    -542.561      2.1742
       10236    -534.812    -542.561     2.17399
       10237    -533.224     -542.56     2.17377
       10238    -531.634    -542.559     2.17356
       10239    -530.043    -542.557     2.17335
       10240    -528.548    -542.556     2.17314
       10241    -527.148    -542.554     2.17293
       10242    -525.552    -542.553     2.17272
       10243    -524.149    -542.551      2.1725
       10244     -522.55    -542.549     2.17229
       10245    -520.948    -542.547     2.17208
       10246    -519.345    -542.545     2.17187
       10247    -517.838    -542.542     2.17166
       10248    -516.231     -542.54     2.17145
       10249    -514.524    -542.537     2.17124
       10250    -512.815    -542.534     2.17103
       10251    -511.299    -542.531     2.17082
       10252    -509.586    -542.528     2.17061
       10253    -508.065    -542.524      2.1704
       10254     -506.25    -542.521     2.17019
       10255    -504.724    -542.517     2.16999
       10256    -503.001    -542.513     2.16978
       10257    -501.471    -542.509     2.16957
       10258     -499.84    -542.505     2.16936
       10259    -498.305    -542.501     2.16915
       10260    -496.766    -542.496     2.16895
       10261    -495.127    -542.492     2.16874
       10262    -493.388    -542.487     2.16853
       10263    -491.646    -542.482     2.16833
       10264    -489.901    -542.477     2.16812
       10265    -488.153    -542.472     2.16792
       10266    -486.499    -542.466     2.16772
       10267    -484.843    -542.461     2.16751
       10268    -483.281    -542.455     2.16731
       10269    -481.521    -542.449      2.1671
       10270    -479.856    -542.443      2.1669
       10271    -478.189    -542.437      2.1667
       10272    -476.421     -542.43      2.1665
       10273    -474.651    -542.424      2.1663
       10274    -473.074    -542.417      2.1661
       10275    -471.494     -542.41      2.1659
       10276    -469.815    -542.403      2.1657
       10277    -468.232    -542.396      2.1655
       10278    -466.354    -542.388      2.1653
       10279     -464.67    -542.381      2.1651
       10280    -462.888    -542.373     2.16491
       10281    -461.202    -542.365     2.16471
       10282    -459.515    -542.357     2.16452
       10283    -457.827    -542.349     2.16432
       10284    -456.139     -542.34     2.16413
       10285    -454.354    -542.332     2.16393
       10286     -452.57    -542.323     2.16374
       10287    -450.981    -542.314     2.16355
       10288    -449.295    -542.305     2.16336
       10289    -447.806    -542.296     2.16317
       10290    -446.417    -542.287     2.16298
       10291    -444.737    -542.277     2.16279
       10292    -443.158    -542.268      2.1626
       10293    -441.581    -542.258     2.16241
       10294    -440.008    -542.248     2.16222
       10295    -438.146    -542.238     2.16204
       10296    -436.386    -542.227     2.16185
       10297     -435.02    -542.217     2.16167
       10298    -433.466    -542.206     2.16148
       10299     -431.82    -542.196      2.1613
       10300    -430.278    -542.185     2.16112
       10301    -428.547    -542.174     2.16093
       10302    -426.824    -542.163     2.16075
       10303    -425.206    -542.151     2.16057
       10304    -423.498     -542.14     2.16039
       10305    -422.093    -542.128     2.16022
       10306    -420.501    -542.116     2.16004
       10307    -418.725    -542.104     2.15986
       10308    -417.155    -542.092     2.15969
       10309     -415.79     -542.08     2.15951
       10310    -414.535    -542.068     2.15934
       10311    -412.999    -542.055     2.15917
       10312    -411.476    -542.042     2.15899
       10313    -410.065     -542.03     2.15882
       10314    -408.472    -542.017     2.15865
       10315    -406.796    -542.004     2.15848
       10316    -405.332     -541.99     2.15831
       10317    -403.688    -541.977     2.15815
       10318    -402.159    -541.963     2.15798
       10319    -400.745     -541.95     2.15781
       10320    -399.349    -541.936     2.15765
       10321     -398.07    -541.922     2.15748
       10322    -396.713    -541.908     2.15732
       10323    -395.669    -541.894     2.15716
       10324    -394.354    -541.879       2.157
       10325    -393.159    -541.865     2.15684
       10326    -391.889    -541.851     2.15668
       10327    -390.643    -541.836     2.15652
       10328    -389.422    -541.821     2.15636
       10329    -388.323    -541.806      2.1562
       10330    -387.251    -541.791     2.15604
       10331    -386.304    -541.776     2.15589
       10332    -385.385    -541.761     2.15573
       10333    -384.398    -541.746     2.15558
       10334    -383.247    -541.731     2.15542
       10335    -382.126    -541.715     2.15527
       10336    -381.331      -541.7     2.15512
       10337    -380.276    -541.684     2.15497
       10338     -379.45    -541.668     2.15481
       10339    -378.367    -541.652     2.15466
       10340    -377.516    -541.637     2.15451
       10341    -376.897    -541.621     2.15436
       10342    -376.122    -541.605     2.15422
       10343    -375.386    -541.589     2.15407
       10344    -374.691    -541.572     2.15392
       10345    -374.233    -541.556     2.15377
       10346    -373.526     -541.54     2.15363
       10347    -372.862    -541.524     2.15348
       10348    -372.244    -541.507     2.15333
       10349    -372.061    -541.491     2.15319
       10350    -371.829    -541.475     2.15304
       10351    -371.645    -541.458      2.1529
       10352     -371.12    -541.442     2.15275
       10353    -370.742    -541.425     2.15261
       10354     -370.61    -541.409     2.15246
       10355    -370.433    -541.392     2.15232
       10356    -370.308    -541.376     2.15217
       10357    -370.237    -541.359     2.15203
       10358     -370.22    -541.343     2.15188
       10359    -370.453    -541.326     2.15174
       10360    -370.254     -541.31      2.1516
       10361    -370.502    -541.293     2.15145
       10362    -370.807    -541.277     2.15131
       10363    -371.071     -541.26     2.15116
       10364    -371.295    -541.244     2.15102
       10365    -371.675    -541.228     2.15087
       10366    -372.113    -541.211     2.15072
       10367    -372.707    -541.195     2.15058
       10368     -373.36    -541.179     2.15043
       10369    -373.973    -541.163     2.15029
       10370    -374.839    -541.147     2.15014
       10371    -375.568    -541.131     2.14999
       10372    -376.354    -541.115     2.14984
       10373      -377.1    -541.099     2.14969
       10374    -377.902    -541.083     2.14954
       10375    -378.857    -541.068     2.14939
       10376    -379.965    -541.052     2.14924
       10377     -381.03    -541.037     2.14909
       10378    -381.953    -541.021     2.14894
       10379    -383.417    -541.006     2.14878
       10380    -384.736    -540.991     2.14863
       10381    -386.105    -540.976     2.14847
       10382    -387.523    -540.961     2.14832
       10383    -388.695    -540.947     2.14816
       10384    -389.912    -540.932       2.148
       10385    -391.174    -540.918     2.14785
       10386    -392.769    -540.903     2.14769
       10387    -394.307    -540.889     2.14753
       10388    -396.078    -540.875     2.14736
       10389    -397.496    -540.862      2.1472
       10390    -399.143    -540.848     2.14704
       10391    -400.822    -540.835     2.14687
       10392    -402.628    -540.821     2.14671
       10393    -404.462    -540.808     2.14654
       10394    -406.418    -540.795     2.14637
       10395    -408.203    -540.782     2.14621
       10396    -409.911     -540.77     2.14604
       10397    -411.832    -540.757     2.14587
       10398    -413.768    -540.745     2.14569
       10399    -415.621    -540.733     2.14552
       10400     -417.29    -540.721     2.14535
       10401    -419.163     -540.71     2.14517
       10402    -420.944    -540.698       2.145
       10403    -422.729    -540.687     2.14482
       10404    -424.711    -540.676     2.14464
       10405    -426.691    -540.665     2.14447
       10406    -428.668    -540.654     2.14429
       10407    -430.834    -540.643     2.14411
       10408    -432.797    -540.633     2.14393
       10409    -434.554    -540.623     2.14374
       10410    -436.202    -540.613     2.14356
       10411    -438.029    -540.603     2.14338
       10412    -440.034    -540.593     2.14319
       10413    -441.825    -540.584     2.14301
       10414    -443.691    -540.574     2.14282
       10415    -445.338    -540.565     2.14264
       10416    -446.959    -540.556     2.14245
       10417    -448.552    -540.547     2.14226
       10418    -450.114    -540.539     2.14208
       10419    -451.743     -540.53     2.14189
       10420    -453.143    -540.522      2.1417
       10421    -454.702    -540.514     2.14151
       10422    -456.224    -540.506     2.14132
       10423    -457.902    -540.498     2.14113
       10424    -459.442     -540.49     2.14094
       10425     -460.94    -540.482     2.14074
       10426    -462.296    -540.475     2.14055
       10427    -463.607    -540.467     2.14036
       10428     -464.97     -540.46     2.14017
       10429    -466.089    -540.453     2.13997
       10430    -467.355    -540.446     2.13978
       10431    -468.474    -540.439     2.13959
       10432     -469.54    -540.432     2.13939
       10433     -470.36    -540.426      2.1392
       10434    -471.418    -540.419       2.139
       10435    -472.325    -540.412     2.13881
       10436    -473.079    -540.406     2.13861
       10437    -473.973      -540.4     2.13842
       10438     -474.42    -540.393     2.13822
       10439    -475.101    -540.387     2.13803
       10440    -475.725    -540.381     2.13783
       10441    -476.291    -540.375     2.13763
       10442    -476.602    -540.369     2.13744
       10443    -477.049    -540.363     2.13724
       10444    -477.436    -540.357     2.13705
       10445    -477.763    -540.351     2.13685
       10446    -478.029    -540.345     2.13665
